id,description,image_path
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images/image_0.png
6237,"bedrooms : 3 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_5/image_6237.png
6240,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen",images_5/image_6240.png
6241,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, work area",images_5/image_6241.png
6243,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_5/image_6243.png
6247,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, store room",images_5/image_6247.png
6252,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, study room",images_5/image_6252.png
6259,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, garden",images_5/image_6259.png
6268,"bedrooms : 3 | toilet : 5 | attached _ toilet : 3 | dress _ room : 1 | features : drawing room, dining, kitchen, foyer",images_5/image_6268.png
6273,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : lawn, home theatre, terrace",images_5/image_6273.png
6281,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",images_5/image_6281.png
6282,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_5/image_6282.png
6285,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 4 | features : living room, dining, kitchen, balcony",images_5/image_6285.png
6289,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_5/image_6289.png
6291,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, utility",images_5/image_6291.png
6292,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, terrace, kitchen",images_5/image_6292.png
6293,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, wash",images_5/image_6293.png
6300,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_5/image_6300.png
6303,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",images_5/image_6303.png
6310,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_5/image_6310.png
6311,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen",images_5/image_6311.png
6321,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_5/image_6321.png
6322,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony, kitchen",images_5/image_6322.png
6328,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_6328.png
6337,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_5/image_6337.png
6340,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed kitchen",images_5/image_6340.png
6341,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, study room",images_5/image_6341.png
6348,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen",images_5/image_6348.png
6369,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace",images_5/image_6369.png
6375,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_5/image_6375.png
6378,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, study room",images_5/image_6378.png
6385,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking",images_5/image_6385.png
6397,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",images_5/image_6397.png
6406,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, terrace, kitchen",images_5/image_6406.png
6425,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_6425.png
6434,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, porch",images_5/image_6434.png
6440,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, utility, kitchen, utility",images_5/image_6440.png
6442,"bedrooms : 4 | toilet : 4 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_6442.png
6443,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen",images_5/image_6443.png
6456,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_5/image_6456.png
6469,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, lobby",images_5/image_6469.png
6490,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed, kitchen",images_5/image_6490.png
6495,"bedrooms : 2 | toilet : 5 | attached _ toilet : 3 | dress _ room : 3 | features : living room, gymnasium, home theatre, kitchen, balcony",images_5/image_6495.png
6516,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_5/image_6516.png
6517,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, sit out",images_5/image_6517.png
6533,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed kitchen",images_5/image_6533.png
6536,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, pooja room",images_5/image_6536.png
6549,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_5/image_6549.png
6572,"bedrooms : 3 | toilet : 2 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_6572.png
6600,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, utility, kitchen",images_5/image_6600.png
6606,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, balcony",images_5/image_6606.png
6607,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, balcony",images_5/image_6607.png
6619,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_5/image_6619.png
6623,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, wash, store room",images_5/image_6623.png
6626,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_5/image_6626.png
6628,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_6628.png
6631,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : lawn, home theatre, terrace",images_5/image_6631.png
6641,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_5/image_6641.png
6643,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, kitchen, balcony",images_5/image_6643.png
6653,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_5/image_6653.png
6668,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, niche",images_5/image_6668.png
6673,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 3 | features : living room, gymnasium, home theatre, kitchen, balcony",images_5/image_6673.png
6690,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, lobby",images_5/image_6690.png
6728,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, family lounge",images_5/image_6728.png
6731,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, foyer",images_5/image_6731.png
6740,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, study room",images_5/image_6740.png
6748,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, lobby",images_5/image_6748.png
6749,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, utility",images_5/image_6749.png
6761,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby, lift",images_5/image_6761.png
6768,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_6768.png
6782,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, sit out",images_5/image_6782.png
6784,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_5/image_6784.png
6820,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : hall, dining, kitchen, balcony",images_5/image_6820.png
6851,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, yard",images_5/image_6851.png
6856,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed, kitchen, utility",images_5/image_6856.png
6860,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, work area",images_5/image_6860.png
6869,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, sit out, courtyard",images_5/image_6869.png
6878,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 3 | features : living room, lounge, kitchen, lobby",images_5/image_6878.png
6880,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_6880.png
6920,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : porch, dining, kitchen, lawn",images_5/image_6920.png
6961,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_5/image_6961.png
6968,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room, sit out",images_5/image_6968.png
6984,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, flower bed",images_5/image_6984.png
6986,"bedrooms : 3 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : lawn, home theatre, terrace",images_5/image_6986.png
7048,"bedrooms : 3 | toilet : 3 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, parking",images_5/image_7048.png
7056,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen, utility",images_5/image_7056.png
7078,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen",images_5/image_7078.png
7082,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, puja room",images_5/image_7082.png
7087,"bedrooms : 3 | toilet : 5 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_7087.png
7093,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_5/image_7093.png
7101,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",images_5/image_7101.png
7103,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",images_5/image_7103.png
7109,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : lawn, home theatre, terrace",images_5/image_7109.png
7144,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, pooja room, home theatre, store room",images_5/image_7144.png
7195,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash, store room",images_5/image_7195.png
7202,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, foyer, sit out",images_5/image_7202.png
7207,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, pooja room",images_5/image_7207.png
7218,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, lobby",images_5/image_7218.png
7231,"bedrooms : 3 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_5/image_7231.png
7242,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : lawn, home theatre, terrace",images_5/image_7242.png
7247,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 2 | features : living room, dining, kitchen, family lounge, servant room",images_5/image_7247.png
7260,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_5/image_7260.png
7268,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",images_5/image_7268.png
7272,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, niche",images_5/image_7272.png
7277,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_5/image_7277.png
7294,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace",images_5/image_7294.png
7323,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony, pool",images_5/image_7323.png
7326,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony",images_5/image_7326.png
